pdb_id,status,error,chrom_resname,n_chrom_atoms,n_cage_atoms,tau_exp_deg,phi_exp_deg,exp_cell_overlap_a,exp_cell_allowed,n_allowed,n_total,A_allowed_deg2,f_allowed,f_allowed_folded,max_overlap_a,min_overlap_a,d_exp_to_clash_deg,scan_seconds,phi_symmetric,tau_centroid_deg,phi_centroid_deg,d_centroid_to_planar_deg,d_exp_to_planar_deg,planar_tau_ref_deg,planar_phi_ref_deg,n_allowed_065,A_allowed_deg2_065,f_allowed_065,f_allowed_folded_065,d_centroid_to_planar_065_deg,major_axis_angle_deg,major_axis_aspect_ratio,d_exp_to_centroid_deg,esp_at_op_V,efield_mag_V_per_A,efield_along_co_V_per_A,esp_n_residues_within_12a,esp_error,esp_at_op_V_ff14,efield_mag_V_per_A_ff14,efield_along_co_V_per_A_ff14,esp_near_V_ff14,esp_far_V_ff14,esp_water_V_ff14,efield_along_co_near_V_per_A_ff14,efield_along_co_far_V_per_A_ff14,efield_along_co_water_V_per_A_ff14,esp_n_residues_near_ff14,esp_n_residues_far_ff14,esp_n_waters_ff14,has_chromophore,chromophore_type,n_atoms,convex_area,convex_perimeter,major_axis,minor_axis,eccentricity,circularity,barrel_length,original_axis_angle,eigenvalue_ratio,expected_chromophore,ex_max,em_max,match_name,source,config,tau_main,planarity_deviation,aspect_ratio,compactness,stokes_shift,color_class,resolution,r_factor,seq_length,mean_b_factor,std_b_factor,mean_b_ca,chrom_b_factor,barrel_b_factor,b_factor_ratio,chrom_contacts,chrom_contact_density,n_disulfides,n_waters,lit_qy,lit_ec,lit_brightness,n_residues,canonical_cohort
5EXC,ok,,RC7,24.0,14682.0,1.5011506908744534,7.031702464897819,1.2794148602756232,False,18.0,5184.0,450.0,0.0034722222222222,0.0069444444444444,3.1447746380088564,0.3118443925757237,1.5284186465414469,23.81829158300002,True,-8.88808728448047,8.066489006769558,172.16309214821808,7.1901524984914555,0.0,180.0,93.0,2325.0,0.0179398148148148,0.0358796296296296,173.31128048326616,89.11587131987052,7.624459503407925,177.52519423970665,1.2490701395955108,0.941461424901994,0.7514739267704766,63.0,,-0.4009010281536405,0.979017732994403,0.1605720154298867,-2.465134423490141,1.1032603571768038,0.9609730381596968,0.3707080092311697,0.022698501727572,-0.2328344955288549,13.0,54.0,1.0,True,RC7,144,660.5697488800058,95.4862724010872,33.80261716476078,26.70100241711563,0.6132236643498356,0.9104302219225472,54.4538185317339,32.115904979105174,1.8861017493770296,True,558.0,583.0,red fluorescent,keyword,trans,-174.71258016355384,5.287419836446162,1.2659680950065355,0.9104302219225472,25.0,red,2.14,0.1945,166,25.9510149877356,9.707952860968534,26.129760490920017,16.885416587193806,26.10925088709051,0.6467216030139973,88,0.1332183318252217,0.0,643.0,,,,,False
5F9G,ok,,CRO,21.0,1828.0,-10.163506604617638,-1.8070810565478723,0.2661114231669144,True,147.0,5184.0,3675.0,0.0283564814814814,0.0420524691358024,2.9845801567695016,0.171247960230283,10.32290697657594,3.3080897910001568,True,-19.141094594980352,-76.07929434113922,78.45024238165033,10.32290697657594,0.0,0.0,262.0,6550.0,0.0505401234567901,0.0686728395061728,106.85385052009484,88.58038100573162,10.007477132868324,74.81282478503624,2.2830088124079406,0.585761374300512,0.0166385579302896,48.0,,2.6242214763910994,0.8216206701005341,-0.716401021246599,-4.097705985226245,5.422756130414813,1.2991713312025317,-0.2087354433767288,0.3423472956834303,-0.8500128735533005,9.0,41.0,1.0,True,CRO,170,723.5227653742484,101.46971857614544,34.52343470735026,30.22309623554176,0.483332028523706,0.8830578444910661,47.64163835509752,79.65430446707516,2.1907971323881683,True,488.0,507.0,gfp,keyword,cis,-1.807081056547866,1.807081056547866,1.1422864963369104,0.8837773056104195,19.0,green,2.772,0.2028,228,74.55411761830315,18.3705384018354,73.37493438387541,58.25285738990421,74.7427272407805,0.7793782691691878,97,0.1340662721923143,0.0,16.0,0.79,25000.0,19.75,,True
5FGU,ok,,CR2,19.0,3946.0,-25.32522109758253,12.741669054372892,0.3508692264689261,True,69.0,5184.0,1725.0,0.0133101851851851,0.0235339506172839,3.1037215335676573,0.2856936083632995,10.342744286053046,6.06205616699981,True,-26.81417423725591,-178.38860529560054,26.86254889096128,28.34990218559145,0.0,180.0,213.0,5325.0,0.0410879629629629,0.0459104938271604,154.53378596739947,88.63786331641138,13.286579921959436,9.112872746432751,0.6188233555364584,0.3708438731809491,-0.1077737498748974,53.0,,-1.304970980941527,0.5758729414173684,-0.4531967436679335,-4.094634679082363,1.6574836778664757,1.13218002027436,-0.0845729982595898,0.0339585297873578,-0.4025822751957015,13.0,45.0,1.0,True,CR2,340,1592.388793748201,154.3074051548028,62.2318220037701,34.04080391106577,0.8371326345949515,0.8403988322247898,77.39033558930313,72.92260766271586,2.042604290386616,True,488.0,507.0,gfp,keyword,trans,-169.39819550290846,10.601804497091535,1.828153711244762,0.8456644587194826,19.0,green,1.896,0.1768,494,35.38119734374985,18.17943790231448,33.63913735782399,25.731578927291068,35.42853603466457,0.7262952920807779,84,0.052750936410623,0.0,327.0,0.79,25000.0,19.75,,False
5FHV,ok,,CH6,23.0,1967.0,-27.981676971997445,16.457426850999468,3.0247875208322137,False,0.0,5184.0,0.0,0.0,0.0,3.262551420571955,2.81658248226506,2.489522217490664,3.401719041999968,True,,,,32.4626114895461,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.2262288927131217,0.6959926036215343,0.6636289655271969,52.0,,1.4706537891169915,0.4409307833768164,0.0858182187103738,1.845448830516994,-1.2912311954960611,0.9164361540960586,0.4291615509088762,0.0234056650676298,-0.3667489972661322,10.0,45.0,1.0,True,CH6,158,648.0815215888497,94.48620196186096,30.62473330392861,29.17453940453652,0.3040805713459382,0.9122265721595376,49.87032729896876,72.35981832931427,2.012348054560375,True,587.0,610.0,mcherry,keyword,cis,16.45742685099945,16.45742685099945,1.0497075165192358,0.9071636087622594,23.0,red,1.55,0.1567,220,15.471179866140652,8.030793295758237,12.369872887255784,21.42130441251009,15.398540341423828,1.3911256481164216,121,0.1867049066656829,0.0,315.0,0.22,72000.0,15.84,,True
5FVF,ok,,5SQ,25.0,7556.0,-7.577604500050896,20.051362510269513,0.3744005591811343,True,66.0,5184.0,1650.0,0.0127314814814814,0.0181327160493827,3.231564021459343,0.2243578410943412,7.577778570706099,9.784196874999909,True,-14.31667549697118,16.56253857520573,21.89257594118958,21.43541995103975,0.0,0.0,196.0,4900.0,0.0378086419753086,0.0397376543209876,159.42612809886614,89.39608990111347,13.695214595522373,7.588607932381681,,,,0.0,non_tyr_chromophore,,,,,,,,,,0.0,0.0,0.0,True,5SQ,176,666.6313900514576,96.43365929482714,32.47872496382501,29.03084302555018,0.4483824028766361,0.9008206431058844,54.27012132729452,88.87592702308923,2.047858933926028,True,488.0,516.0,IrisFP,manual_v2,,,,1.11876616656431,0.940814932072638,28.0,green,2.75,0.1759,222,65.62047130051435,17.407063507219164,64.2606521440589,49.70080017089844,65.8365363267035,0.7549121345671347,140,0.2100111127218196,0.0,344.0,,,,,True
5FVG,ok,,5SQ,25.0,7620.0,-14.15572784288193,20.989598827971633,0.4146835593323468,False,37.0,5184.0,925.0,0.0071373456790123,0.0127314814814814,3.299284392835614,0.184809561164243,1.1756976368229726,10.09509908300015,True,-20.80980858925877,-154.90774333740563,32.598611595328705,25.316948665290035,0.0,180.0,159.0,3975.0,0.0306712962962962,0.0354938271604938,78.37806165899511,89.55620575904416,14.457464678797342,8.900023603366476,,,,0.0,non_tyr_chromophore,,,,,,,,,,0.0,0.0,0.0,True,5SQ,179,646.6511691655186,93.86640440539058,31.38887827052495,29.617398135545617,0.3311918236640462,0.9222731525453162,52.08746164000157,89.95045165145552,2.01988267369322,True,488.0,516.0,IrisFP,manual_v2,,,,1.0598121457824237,0.8663740914465873,28.0,green,1.9,0.19,222,34.69260692397546,13.214763994735115,31.972142940809743,27.31840003967285,34.78999475921454,0.7852372565373053,148,0.2288714643336823,0.0,781.0,,,,,True
5FVI,ok,,5SQ,25.0,7695.0,-28.64963355169577,33.67951924767277,0.280247105081449,True,88.0,5184.0,2200.0,0.0169753086419753,0.0243055555555555,3.202372246615636,0.1265419085636012,8.749847427006264,11.128841083999989,True,-36.477598765176445,27.07516910506222,45.42774475737176,44.21664301369806,0.0,0.0,224.0,5600.0,0.0432098765432098,0.0478395061728395,167.21124347201723,88.94758331062316,10.165235416256902,10.241800632196652,,,,0.0,non_tyr_chromophore,,,,,,,,,,0.0,0.0,0.0,True,5SQ,193,687.7360696525859,96.23692844938928,33.24992181235166,29.4345356979336,0.4651130820040293,0.9331429078159796,49.93784146355839,89.94393683504867,1.995776606557139,True,,,,,,,,1.1296227721603205,0.912559305238012,,unknown,2.397,0.1585,222,39.20001041883011,18.55444143488651,35.34732224851473,27.283199920654297,39.3564811449091,0.6932327059474289,146,0.2122907412341377,1.0,915.0,,,,,True
5H87,ok,,CH6,23.0,6920.0,4.608600330017498,6.883858501084433,0.507680520855907,False,1.0,5184.0,25.0,0.0001929012345679,0.0003858024691358,3.113249350890019,0.3739785849653256,1.924088499464224,10.999814374999914,True,5.0,-10.0,11.180339887498947,8.284123663055126,0.0,0.0,98.0,2450.0,0.0189043209876543,0.0277777777777777,29.189000289852583,-89.38312079041657,3.5439042573311528,16.888394582857895,-3.941490709375681,0.1538013674858727,0.0727736582159736,51.0,,-1.917234724933237,0.6710920112444015,-0.3293138984416194,-3.6622595604061505,0.8468725663752182,0.8981522690976953,-0.1375127732135539,0.1588221370498984,-0.3506232622779639,12.0,42.0,1.0,True,CH6,159,658.2136270613339,95.64291145343476,33.58340144164305,28.590825385181983,0.52461760514215,0.904213855222166,46.76642109591104,64.89772017071466,2.0624886476385504,True,,,,,cis,6.883858501084447,6.883858501084447,1.174621613374219,0.904213855222166,,unknown,2.24,0.181,213,55.19397801670136,15.283682859961296,47.59544179162314,79.29913097879161,54.86956694699506,1.445229758335726,127,0.1929464763089231,0.0,217.0,,,,,True
5H88,ok,,CH6,23.0,6886.0,0.4712700917377477,5.009596511775953,0.2980173894407447,True,46.0,5184.0,1150.0,0.0088734567901234,0.0111882716049382,2.860059175654912,0.2320816610891123,4.528740075896084,8.814761584000053,True,1.737825541808848,11.351732845745843,11.48398346458877,5.031714688867435,0.0,0.0,134.0,3350.0,0.0258487654320987,0.0273919753086419,30.699882390219333,89.01051281700366,15.48091039672064,6.467368551951089,-2.232930592281643,0.2135387553695711,0.1164808000045283,52.0,,-0.3366247299499507,0.8271005368177169,-0.4262790268862214,-1.4961700377902445,0.056982730833208,1.1025625770070857,-0.0217557119416944,0.1940922955067027,-0.5986156104512296,11.0,44.0,1.0,True,CH6,158,654.2262351895969,94.70933557304976,31.89441046902927,28.97826819867779,0.4177351127773547,0.9165417237109124,46.382250734399165,59.74860372814424,2.034165005263592,True,,,,,cis,5.009596511775951,5.009596511775951,1.1006320408920964,0.8769148058560017,,unknown,2.06,0.168,213,39.93674336094302,13.544728555121202,33.675972134978686,47.40217391304348,39.836623884151,1.1899144378021056,126,0.1925939273338446,0.0,425.0,,,,,True
5H89,ok,,CH6,23.0,6998.0,-0.2710012269314637,4.510068208525752,0.3433094359225723,True,32.0,5184.0,800.0,0.0061728395061728,0.0108024691358024,3.3743514011603803,0.2889966148212739,7.610703318968146,8.70236100000011,True,-0.3117280414818132,11.149484186132437,11.153841131586166,4.518202840793345,0.0,0.0,130.0,3250.0,0.0250771604938271,0.0289351851851851,62.33032839486857,89.09832809403437,16.549735404795737,6.639540887525454,-1.815521113059198,0.3656043213043261,0.2055187213139218,54.0,,0.680630449762931,0.8931230982854584,-0.4349627445558416,-1.9503206128994763,1.5310663162762772,1.09988474638613,-0.0346169620034669,0.1514420561153116,-0.5517878386676863,11.0,46.0,1.0,True,CH6,161,665.5882811278117,96.66830005990737,32.371058483845104,29.463644065123464,0.4142024920976828,0.8950501463463815,46.12286984489764,80.71683967268443,2.078254940551128,True,,,,,cis,4.510068208525752,4.510068208525752,1.0986780322317018,0.9177855494058278,,unknown,1.76,0.184,215,23.61223729424557,14.85460168890232,17.316334886248836,20.388695633929707,23.654676594867937,0.8619308554974364,126,0.1893062176312633,0.0,552.0,,,,,True
5HBD,ok,,PIA,20.0,1930.0,-1.820687686105649,-3.389433871702238,0.4804517851794139,False,38.0,5184.0,950.0,0.0073302469135802,0.0146604938271604,3.2049181950276644,0.2475187043691975,2.43080787063824,3.760671000000002,True,-6.842033359005654,-1.4354769794775577,6.990995254207816,3.847488222331447,0.0,0.0,162.0,4050.0,0.03125,0.0397376543209876,19.76506584517561,89.08382884343965,16.52940486144054,5.388122112890906,0.2691105736219802,0.749310883337965,0.0220660962195148,48.0,,0.7749169437529235,0.7598418217199172,-0.3038242574744127,-1.148852263924918,0.5822838607610348,1.3414853469168069,0.4567920452365399,-0.1262371328125024,-0.6343791698984502,13.0,39.0,1.0,True,PIA,185,785.9987118150335,103.41111364217646,35.65707311959916,29.952742440536586,0.5425516187909629,0.923628378345556,62.723054206954245,30.138618836074688,2.277163927705562,True,488.0,507.0,green fluorescent,keyword,cis,-3.3894338717022428,3.3894338717022428,1.1904443538145812,0.9457356073656464,19.0,green,1.65,0.17314,239,19.02241484274928,8.223721868075504,16.821487588330733,14.639999866485596,19.068112600583103,0.7677739361596754,110,0.1399493387794329,0.0,312.0,,,,,True
5HGE,ok,,PIA,20.0,1937.0,-20.577208632969235,13.335092515145844,0.3668742839464696,True,34.0,5184.0,850.0,0.0065586419753086,0.0131172839506172,3.1901463981277027,0.3269405467567727,5.820410043011581,4.831097125000042,True,-25.588324438383513,17.3885571725979,30.937425040049483,24.52032233703796,0.0,0.0,157.0,3925.0,0.0302854938271604,0.0478395061728395,110.14259387526376,89.76341015997065,13.50694631986072,6.445297304584622,-0.0573278172098783,0.8403849190520949,-0.0138229181969305,48.0,,0.0440563086665224,0.751514441706806,-0.3191735124328446,-1.419746161179368,0.0897044646102117,1.3740980052356786,0.4385349288511068,-0.1300785985571182,-0.6276298427268332,13.0,41.0,1.0,True,PIA,195,883.6687148364277,108.13722643138162,38.65445615038055,30.09592034248684,0.6275346474537941,0.9496178970135504,69.04453988915704,64.18943180567125,2.5523533713580684,True,488.0,507.0,green fluorescent,keyword,cis,13.335092515145828,13.335092515145828,1.2843752811178033,0.9419672422909816,19.0,green,1.863,0.1689,242,24.3701548859454,14.581986805173123,19.604586798297472,18.64149980545044,24.429921762111228,0.7630601516850477,101,0.1142962269731317,0.0,164.0,,,,,True
5HW9,ok,,PIA,20.0,1944.0,-8.641243563750784,10.815528692909936,0.319602613433807,True,23.0,5184.0,575.0,0.0044367283950617,0.007716049382716,3.1926316288581105,0.319602613433807,3.731453033272139,3.800539750000098,True,-9.56520186832688,3.1256897852682193,10.062953016663355,13.8436538253173,0.0,0.0,184.0,4600.0,0.0354938271604938,0.0462962962962962,173.36756555650877,89.56397674607453,15.178788301816402,7.745148247391737,0.5262558002045459,0.7136443985502682,0.0831681112723848,49.0,,-1.5250394625847197,0.5765180764121043,0.4305947770206672,0.3516731489043532,-1.8767126114890729,0.0,0.2742555359563129,0.1563392410643542,0.0,13.0,40.0,0.0,True,PIA,203,888.676720126043,109.14529963287264,38.85137370380415,30.23383420476306,0.6280262500869136,0.9374402416153412,70.80131360994957,39.23392428249599,2.4989108409635987,True,488.0,507.0,green fluorescent,keyword,cis,10.815528692909924,10.815528692909924,1.2850296605014615,0.9374402416153412,19.0,green,3.0,0.1864,244,50.01656764550288,14.93242396355454,44.01491806937046,54.82749996185303,49.966765033532376,1.097279360091826,110,0.1237795449220257,0.0,6.0,,,,,True
5HZO,ok,,GYS,21.0,3628.0,-7.341840180650413,8.834569758464283,0.7658649504215309,False,1.0,5184.0,25.0,0.0001929012345679,0.0003858024691358,3.064875227603921,0.3965053436174508,2.6158063918407266,6.491476250000005,True,0.0,-29.999999999999996,29.999999999999996,11.487046620232055,0.0,0.0,67.0,1675.0,0.0129243827160493,0.0212191358024691,8.875920295909197,89.25906905501962,27.70014388523187,39.52248000269267,2.0147524737603155,0.9500731267411322,-0.1918852837334632,50.0,,2.9727096630293133,0.703677895150753,0.0177528087861977,-3.2408055984510433,6.213515261480357,0.0,0.0929371122297441,-0.0751843034435463,0.0,11.0,42.0,0.0,True,GYS,160,673.4743769599122,95.86906264283344,32.129033456016046,30.591284019936303,0.3056674904750432,0.9208183791120086,50.50865390323602,39.77501486259099,2.230337444054137,True,488.0,507.0,gfp,keyword,cis,8.83456975846429,8.83456975846429,1.050267567555438,0.9115239575205658,19.0,green,2.49,0.175,229,39.93711958729371,10.248440704702109,39.63917020939323,32.59952363513765,40.02467044808648,0.8144857476695648,104,0.1544230984250058,0.0,111.0,0.79,25000.0,19.75,,True
5HZS,ok,,GYS,21.0,20764.0,-3.325085024137836,-0.5134057577452324,0.4361424347514835,False,20.0,5184.0,500.0,0.003858024691358,0.0073302469135802,3.2623747855618257,0.3175864013110399,1.751834937559263,27.497327666000047,True,-7.749011404304549,-66.70644710729148,67.15502411154297,3.364487463170543,0.0,0.0,121.0,3025.0,0.023341049382716,0.0366512345679012,142.5151616823442,88.39416204275021,16.755758019822775,66.34071033475506,-3.254671507757927,0.6302122388614413,0.0177477322806134,55.0,,-0.8025763045471939,1.0718303053609806,-0.6419996526991159,0.9189839312411782,-3.1181445852631064,1.3965843494747343,0.423662584971313,-0.3305079404772146,-0.7351542971932141,11.0,52.0,1.0,True,GYS,149,645.324436195352,93.968008848853,30.913116977242,28.0729643551641,0.4186998589640849,0.9183916487275828,46.590682959213424,61.8696701072974,2.048905882347176,True,503.0,518.0,dronpa,keyword,cis,-0.5134057577452151,0.5134057577452151,1.1011703853624366,0.9116014686151171,15.0,green,2.17,0.1659,214,31.20868088408,10.957332891195753,29.63490656380341,24.22190457298642,31.29423324707298,0.7740053696714857,118,0.1828537606536244,0.0,1346.0,,,,,True
5HZT,ok,,GYS,21.0,20331.0,-3.084667639391963,4.86719661940225,0.2912765446264713,True,45.0,5184.0,1125.0,0.0086805555555555,0.011574074074074,3.2064340081389875,0.2553539269236871,5.762358664421428,29.450768832999984,True,-7.444315001439803,-161.99111633301592,162.16207817075286,5.762358664421428,0.0,0.0,97.0,2425.0,0.0187114197530864,0.0227623456790123,157.16164818037365,89.8186250360024,23.814472654165115,166.91525732073907,-8.467714387439958,0.7373148259570781,-0.2818925503495343,54.0,,-6.990070063779185,0.5310662723185072,-0.0310732840778661,-0.1105017161229298,-6.879568347656255,0.0,0.0877701519150697,-0.1188434359929359,0.0,9.0,49.0,0.0,True,GYS,156,636.8392775892364,93.95038364934877,31.836192403148623,28.447134782725467,0.4489696279531536,0.9066561029647646,46.824317349703335,60.19014139410653,2.0337064160170018,True,503.0,518.0,dronpa,keyword,cis,4.867196619402257,4.867196619402257,1.1191352888896622,0.8981163031653637,15.0,green,2.84,0.2141,214,52.27266702454211,22.163915908650804,49.69551398375324,33.37428565252395,52.50407577603621,0.63565133104879,110,0.1727280396655282,0.0,61.0,,,,,True
5HZU,ok,,GYS,21.0,20723.0,-9.618964269736308,11.691623829771745,0.3542038723847303,True,22.0,5184.0,550.0,0.0042438271604938,0.0084876543209876,3.2383480420833246,0.2625568475455027,4.918985881922429,27.37658149999993,True,-14.54430797880143,-69.02731743982643,70.54294753921751,15.139965039568288,0.0,0.0,123.0,3075.0,0.0237268518518518,0.0362654320987654,108.86352864362514,89.48641526466618,16.869849317576005,80.86907004743696,-8.32536213150724,0.7753665495432683,0.159278504203595,56.0,,-6.609459174169223,0.7667305783590204,-0.2920436385560347,0.93398625816256,-8.72731297605132,1.1838675437195365,0.4206844663625642,-0.2161354771034365,-0.4965926278151623,11.0,53.0,1.0,True,GYS,155,658.4571991548281,96.96805765391434,32.32500480019899,27.83879403515485,0.5082400250963768,0.8799946290193293,46.84067609720343,71.24258189315094,2.021961561031912,True,503.0,518.0,dronpa,keyword,cis,11.691623829771732,11.691623829771732,1.161149608685597,0.8849263299378038,15.0,green,1.89,0.1509,214,23.12803568927923,9.57527622040185,20.98355147548925,18.49666681743804,23.184746328526263,0.7977946601330691,123,0.1868002964473292,0.0,2004.0,,,,,True
5J2O,ok,,CRF,24.0,1803.0,-6.000919973704173,5.193241962613797,0.3563876687710356,True,26.0,5184.0,650.0,0.0050154320987654,0.0050154320987654,3.3363048271644224,0.3428980761856657,7.936044519346817,4.393128959000023,False,-11.340192019159026,1.141581434121407,11.397506885373168,7.936044519346817,0.0,0.0,50.0,1250.0,0.009645061728395,0.009645061728395,11.619193213906488,44.35397505908716,1.636602823161989,6.702520347863108,,,,0.0,non_tyr_chromophore,,,,,,,,,,0.0,0.0,0.0,True,CRF,158,647.6772798198178,92.91326723047504,31.20278611991938,28.29757912850909,0.4213616266530889,0.942785864765452,47.35136633941661,50.071981323794255,2.18607131098032,True,433.0,475.0,cerulean,keyword,cis,5.193241962613799,5.193241962613799,1.1026662732602226,0.9501793443813378,42.0,cyan,1.5,0.1694,225,11.055085491621226,7.611490338156964,8.771600002712674,5.732083320617676,11.126495246849892,0.5151742029675095,125,0.1929973520682625,0.0,249.0,,,,,True
5J3N,ok,,GYS,21.0,4812.0,-9.524314605491927,7.219074769489851,0.3930296397196731,True,48.0,5184.0,1200.0,0.0092592592592592,0.0185185185185185,3.2062127913846044,0.2522535418785629,5.039217745052695,6.577124249999997,True,-17.074429973966968,-151.10028109493572,152.06193181037946,11.95105054929782,0.0,0.0,210.0,5250.0,0.0405092592592592,0.0570987654320987,86.0727826162098,88.71129790772831,11.586530574661356,158.49928291132397,-2.932611026398903,0.9160657388793644,0.1485465773129074,52.0,,-1.4364677689399117,0.6257943400124154,0.1183049727656762,-4.923324744242568,2.186234469728618,1.3006225055740384,0.3540078746792148,0.2215043893927575,-0.4572072913062962,13.0,45.0,1.0,True,GYS,285,1407.4558164004254,142.3036092620265,48.19721981320213,39.35266552978722,0.5773561275520503,0.8733992277594069,75.08649078533193,61.92298517115965,2.7972219404300005,True,488.0,507.0,gfp,keyword,cis,7.219074769489856,7.219074769489856,1.2247510852020989,0.8688931324997144,19.0,green,2.45,0.19194,385,43.24594274097725,16.640046385120424,43.27468917036303,26.76714297703334,43.36202955581885,0.6172945143763778,110,0.0781552065210299,0.0,198.0,0.79,25000.0,19.75,,False
5JZK,ok,,CRO,22.0,3787.0,-6.539802633659364,7.5563923502585055,0.3751275329396235,True,58.0,5184.0,1450.0,0.0111882716049382,0.0204475308641975,3.2051233196681426,0.2605315816825917,6.981420831972048,5.303851624999879,True,-9.56788219953229,8.195234931968814,12.597866699337978,9.993402015243028,0.0,0.0,179.0,4475.0,0.0345293209876543,0.0459104938271604,141.6835382735285,89.84492968075106,15.39421440808761,3.0947351585335148,1.3469161346520937,0.7207551025052084,0.0392838145503036,55.0,,0.3183214695224626,0.5619962243839208,-0.2400123458186266,-0.8500016985080778,-0.0607911730165078,1.2291143410470484,0.4576248582213879,-0.0813432254832283,-0.6162939785567862,13.0,46.0,1.0,True,CRO,168,692.5667790242062,96.0466573426327,32.542659433556885,31.048962728035857,0.2994871011238253,0.9434241943158064,52.522248719858354,49.93592759128703,2.210546425172659,True,488.0,507.0,green fluorescent,keyword,cis,7.5563923502585135,7.5563923502585135,1.0481077812036628,0.959697227759608,19.0,green,1.9,0.14232,235,32.41272581738262,9.244668195625628,30.50485235930495,25.059545516967773,32.49918758467771,0.7710822140299445,116,0.1674928736308122,0.0,380.0,,,,,True
5JZL,ok,,CRO,22.0,3694.0,-14.755806277683602,17.073170340508568,0.4472760508636879,False,22.0,5184.0,550.0,0.0042438271604938,0.0069444444444444,2.9746169156683613,0.3306836448737504,2.0875022957551805,5.750581624999995,True,-12.272584125330033,-92.1653627810039,92.97887081303666,22.566057794407698,0.0,0.0,182.0,4550.0,0.035108024691358,0.0455246913580246,175.17978699756594,89.75683358582567,16.190419214673152,109.26675391351988,-2.474881661940225,0.8159020854170405,0.2457694036563749,49.0,,-1.44889610325629,0.3124339492542421,0.1723591920736877,-4.579405871196528,2.098190377279975,1.0323193906602626,0.5517003329121575,0.0611268668616585,-0.4404680077001282,14.0,39.0,1.0,True,CRO,155,700.4237339577027,99.33325323099496,31.43482605660741,30.17268999737944,0.2805167994954089,0.8920339828359857,48.15386504849894,65.12944960732153,2.1479241443245995,True,488.0,507.0,green fluorescent,keyword,cis,17.07317034050855,17.07317034050855,1.04183041218193,0.9140110024652308,19.0,green,1.8,0.17454,231,15.578261805450456,7.903983332681954,14.3529914525839,11.204090855338356,15.630504889545172,0.7168092735655951,108,0.154192376363023,0.0,596.0,,,,,True
5KTG,ok,,CR2,19.0,4902.0,-28.39421150290794,29.409592370790705,0.2958699049301794,True,42.0,5184.0,1050.0,0.0081018518518518,0.0162037037037037,2.528882579320256,0.2707378364519419,3.445178209483682,12.498298250000062,True,-31.546084301979427,51.97163882201554,60.796436381038205,40.87976724845607,0.0,0.0,169.0,4225.0,0.0326003086419753,0.0412808641975308,182.75626990357176,-89.60716532301929,17.196892758389577,22.781137860272775,0.5879634932658602,0.978832782214849,-0.2096414329507289,50.0,,0.7587595848698665,0.6099139662130257,0.0809650045300344,0.9482230796871922,-0.1894634948173257,0.0,0.399548060973199,-0.3185830564431645,0.0,11.0,43.0,0.0,True,CR2,175,816.4597645591853,107.41652740147488,35.7058272963339,30.933285602182888,0.4994596046994913,0.8892061033154292,91.97824271116887,85.43377859692752,7.772018097842631,True,488.0,507.0,gfp,keyword,cis,29.40959237079072,29.40959237079072,1.154284991110489,0.889206103315429,19.0,green,2.802,0.244,308,77.2767291245781,31.216694767528463,75.9734414459823,56.23157922845138,77.44087438238861,0.7261227313988,107,0.1310536105325047,0.0,0.0,0.79,25000.0,19.75,,False
5LEL,ok,,CRO,22.0,21038.0,-21.85655453603553,33.38609724469413,0.3185805598853908,True,67.0,5184.0,1675.0,0.0129243827160493,0.0173611111111111,2.900326918458984,0.2000373773052146,6.862426249566049,27.40691741700016,True,-21.418480725933357,-120.90266424760536,62.85894057044266,39.904140955781365,0.0,180.0,251.0,6275.0,0.0484182098765432,0.0582561728395061,25.516084441031715,89.67653719473563,14.104635762143218,28.816845510993456,-0.8745134494911287,0.4327969483660817,-0.0822201383986137,49.0,,0.4786990747131298,0.190361274632914,0.1167337088915738,0.3395436488973371,0.1391554258157927,0.0,0.2120182123301967,-0.0952845034386229,0.0,12.0,42.0,0.0,True,CRO,162,688.3314949399589,96.03865398033903,31.79637018769275,30.43943838033336,0.2890158328528532,0.9378111159192392,49.02154285820816,31.480228595701053,2.165398436354774,True,488.0,507.0,green fluorescent,keyword,twisted,-149.7161797662186,30.2838202337814,1.0445780828938056,0.7845534602982848,19.0,green,3.1,0.258,226,77.9048380278284,23.52901596299441,77.21809760237161,63.614091179587625,78.07959980140335,0.8147338272915209,110,0.1598067222096164,0.0,0.0,,,,,True
